planet_name,aliases,period_days,period_err_days,t0_bjd_tdb,t0_err_days,duration_hours,duration_err_hours,depth_ppt,depth_err_ppt,rp_rs,rp_rs_err,model_depth_ppt,a_rs,a_rs_err,inclination_deg,inclination_err_deg,ecc,ecc_err,omega_deg,omega_err_deg,stellar_teff_k,stellar_teff_err_k,stellar_logg,stellar_logg_err,stellar_feh,stellar_feh_err,ra_deg,dec_deg,time_reference,source,notes
"TOI-1298 b",TOI1298b;TOI1298,4.537143,3E-06,2458934.12245,0.00032,4.029272,0.0177945,4.1997559,0.0240312,0.06091593,0.00047071499999999997,3.7107505277649,9,0.27,88.96,0.7949999999999999,0,,57,110,5752,84,4.194,0.022,0.397,0.0595,241.3229012,70.1900397,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
TOI-1301.01,TOI1301.01;TOI1301,6.096407209,3.5895E-06,2459710.2944,0.000335,2.3326,0.02345,1.1424892,0.0320029,0.0308,0.00103,0.94864,16.651515,3.8709995,88.12711,1.6711049999999998,,,,,4820,32,4.6,0.09,,,275.8625432,71.5817479,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-132 b",TOI132b;TOI132,2.1097019,1.15E-05,2458333.23095,0.00095,2.1344043,0.1865699,1.3097296999999999,0.0508766,0.0356,0.0012000000000000001,1.2673599999999998,6.362,0.52,85.03,1.57,0.059,0.0435,125.88,47.64,5397,46,4.48,0.23,0.16,0.1,338.3996623,-43.436872,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1333 b",TOI1333b;TOI1333,4.720219,1.1E-05,2458913.37033,0.00045,4.6416,0.0648,5.550000000000001,0.21000000000000002,0.0745,0.00145,5.550249999999999,6.98,0.235,85.7,0.9750000000000001,0.073,0.072,105,52,6274,97,4.034,0.0325,0.119,0.0775,325.0145363,48.4067674,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1338 b",TOI1338b;TOI1338A,95.4001,0.0059,2459238.21949,0.0051024,11.6316864,0.4795903,2.6000616,0.2123659,0.04724,0.001015,2.2316176,,,90.494,0.0135,0.0331,0.00215,71.9,1.85,5723.2,57,4,0.08,0.01,0.05,92.1330955,-59.5409853,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1346 b",TOI1346b;TOI1346,1.7622538,4.6499999999999995E-06,2459978.0239,0.0022,0.8779711,0.0945792,0.7335551,0.0441728,0.02804,0.00076,0.7862415999999999,7.42,0.435,82.83,0.43,,,,,5099,50,4.61,0.1,-0.01,0.08,256.6226752,68.8433031,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1346 c",TOI1346c;TOI1346,5.502558,1.5E-05,2459771.72743,0.000455,3.1711008,0.1456203,0.8447022999999999,0.0471763,0.02613,0.000355,0.6827769,15.1,0.36,89.39,0.47,,,,,5099,50,4.61,0.1,-0.01,0.08,256.6226752,68.8433031,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1347 b",TOI1347b;TOI1347,0.84742346,6.1E-07,2458682.71214,0.0006,0.8769615,0.01839545,0.4243933,0.0291296,0.02039,0.00072,0.41575209999999996,4.43,0.21,79.5,0.7,0,,90,,5464,100,4.64,0.1,0.04,0.06,280.3266806,70.2900536,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1347 c",TOI1347c;TOI1347,4.841962,1.2E-05,2458678.5059,0.0021,2.2428837,0.0804052,0.3186638,0.031045500000000004,0.0179,0.001,0.32041,14.18,0.49,87.5,0.4,0,,90,,5464,100,4.64,0.1,0.04,0.06,280.3266806,70.2900536,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1386 b",TOI1386b;TOI1386,25.8401,0.0031,2458752.321,0.003,5.6703771,0.138462,1.806,0.0673058,0.05568461,0.001393155,3.1007757908521003,,,89.69,0.22999999999999998,0,,90,,5735,76,4.431,0.023,0.149,0.058499999999999996,334.5041029,54.3190454,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-139 b",TOI139b;TOI139,11.07085,2.7E-05,2458334.8906,0.001,2.1937617,0.3106342,1.1497328,0.0918397,0.0321,0.0022,1.0304099999999998,33.159,4.0015,89.32,0.55,,,,,4570,50,4.705,0.1,-0.238,0.08,336.4024144,-34.9097131,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1408 b",TOI1408b;TOI1408,4.42587,3E-05,2458740.8581,0.0002,1.65,0.03,2.447,0.19313899999999998,0.15,0.02,22.5,8.13,0.09,82.4,0.2,0.0023,0.0005,170,10,6117,31,4.1,0.06,0.25,0.06,313.5110469,72.5806455,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1408 c",TOI1408c;TOI1408,2.1664,0.0001,2458739.847,0.004,2.67,0.06,0.087,0.0090866,0.0134,0.0003,0.17956000000000003,5.04,0.06,82.6,0.3,0.1353,0.0001,286.3,0.3,6117,31,4.1,0.06,0.25,0.06,313.5110469,72.5806455,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
TOI-1410.01,TOI1410.01;TOI1410,1.21687,3E-05,2458739.72931,0.00071,1.1120799,0.04172295,1.24,0.138626,0.03761441,0.00203739,1.4148438396481,5.509923,,,,0,,90,,4635,52,4.579,0.0305,0.328,0.08449999999999999,334.8828486,42.5603141,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1411 b",TOI1411b;TOI1411,1.4520527,1.7E-06,2458739.47404,0.00046,1.5088724,0.0196573,0.393,0.0198769,0.0179008,0.000475655,0.32043864064000005,,,,,0,,90,,4115,43.5,4.64,0.0155,0.012,0.073,232.946047,47.0555507,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1416 b",TOI1416b;TOI1416,1.0697568,2.8E-06,2458739.4621,0.0008,1.5,0.035,0.45499999999999996,0.0202284,0.01873,0.00054,0.35081290000000004,5.14,0.24,85.7,1.5499999999999998,0,,,,4884,70,4.52,0.05,0.08,0.05,216.9234892,41.9529862,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1420 b",TOI1420b;TOI1420,6.9561063,1.7E-06,2459517.43305,0.00012,3.372,0.15,13.959999999999999,0.14,0.11816,0.00059,13.9617856,16.53,0.47,88.58,0.13,0.17,,-165,77,5510,110,4.502,0.029,0.28,0.074,322.9418092,66.3490054,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1422 b",TOI1422b;TOI1422,12.99894,3E-05,2458745.9405,0.0021999999999999997,4.46,0.12,1.3395837999999998,0.07192470000000001,0.0356,0.0006000000000000001,1.2673599999999998,22.51,0.515,89.53,0.305,0.2,,90,,5840,62,4.412,0.0245,-0.028,0.0605,354.240829,39.6392793,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1431 b",TOI1431b;TOI1431,2.650237,3E-06,2458739.17737,7E-05,2.489,0.009,5.797,0.007,0.07955,0.00058,6.3282025,5.15,0.05,80.13,0.13,0.0022,0.0023,108,61.5,7690,325,4.15,0.04,0.09,0.03,316.2036922,55.5880221,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1437 b",TOI1437b;TOI1437,18.840942,6.4E-05,2459360.1652,0.0012,4.65,0.475,0.33099999999999996,0.0079743,0.01746,0.00043,0.3048516,25.7,1.9,89.53,0.395,0.17,0.1,-96.3,29.5,6008,113,4.26,0.04,-0.4924,0.4983,256.1387513,56.842549,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1438 b",TOI1438b;TOI1438,5.13967,3E-06,2458683.6256,0.0007,1.04,0.04,0.7695997,0.0445999,0.0341,0.0013,1.16281,14.5,0.4,86.21,0.11499999999999999,0,,90,,5230,60,4.5,0.07,0.03,0.06,280.9237844,74.9378327,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1438 c",TOI1438c;TOI1438,9.428089,1E-06,2458689.9136,0.0014,1.67,0.04,0.7989999999999999,0.067519,0.0308,0.0008,0.94864,21.6,0.6499999999999999,87.61,0.09,0,,90,,5230,60,4.5,0.07,0.03,0.06,280.9237844,74.9378327,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1439 b",TOI1439b;TOI1439,27.644,0.00012,2458703.4747,0.0029,5.6278203,0.1755702,0.56,0.024657699999999998,0.02403402,0.00104426,0.5776341173603999,,,,,0.157,0.083,110,150,5841,64,4.106,0.024,0.226,0.062,241.7639371,67.8776404,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1442 b",TOI1442b;TOI1442,0.4090677,3E-07,2458683.4523,0.0003,0.6165726,0.0983036,1.2812295000000002,0.061829600000000005,0.03579426630062418,,1.2812295000000002,,,,,,,,,3330,160,4.92,0.04,,,287.2921006,74.1742762,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1443 b",TOI1443b;TOI1443,23.540678,5.8E-05,2458693.25,0.05,4.260461,0.0740976,0.9560000000000001,0.0348081,0.02811851,0.00075482,0.7906506046201,,,,,0,,90,,5224,58.5,4.564,0.042499999999999996,-0.294,0.059,297.398678,76.1391776,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1444 b",TOI1444b;TOI1444,0.4702743,1.1E-06,2458711.3675,0.0011,1.282804,0.018762599999999997,0.2094931,0.011411,0.01427667,0.000374455,0.2038233062889,2.73,0.076,82,2.5,0,,90,,5460,66,4.496,0.0225,0.146,0.057999999999999996,305.4749252,70.9437054,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1448 b",TOI1448b;TOI1448,8.112245,1.8E-05,2458713.3375,0.0015,3.127852,0.6591834,4.7230724,0.6014213,0.0663,0.0011,4.39569,32.1,0.62,89.62,0.26,0.36,,,,3412,30,4.849,0.019,0.37,0.14,316.324003,57.7710946,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1450 A b",TOI1450Ab;TOI1450A,2.0439274,1E-06,2458685.34221,0.00042,0.988,0.013,0.46519299999999997,0.023395899999999997,0.021568333268938516,,0.46519299999999997,11.23,0.37,86.245,0.237,,,,,3437,86,4.76,0.04,-0.12,0.17,286.8540627,59.0866254,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1451 b",TOI1451b;TOI1451,16.537944,4.5E-05,2458694.3115,0.0015,3.0940434,0.07877625,0.608,0.0412811,0.02356078,0.000986315,0.5551103542083999,,,,,0,,90,,5801,77.5,4.424,0.024,0.019,0.059,186.5242821,61.2589289,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1452 b",TOI1452b;TOI1452,11.06201,2E-05,2458691.5321,0.0015,1.7587777,0.1719125,3.09,0.16,0.055587768438749185,,3.09,,,89.77,0.16,0,,90,,3185,50,4.95,0.03,-0.07,0.02,290.1739741,73.1951082,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1453 b",TOI1453b;TOI1453,4.3135225,1.0500000000000001E-05,2459392.90013,0.00088,1.998,0.07150000000000001,0.274,0.018679499999999998,0.01496,0.000415,0.22380159999999996,13.88,0.33999999999999997,87.65,0.22999999999999998,0,,90,,4975,68,4.576,0.015,-0.31,0.06,258.2232705,57.1977779,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1453 c",TOI1453c;TOI1453,6.5886982,4.1E-06,2459395.38133,0.00039,1.874,0.10450000000000001,0.852,0.028639300000000003,0.02832,0.00036,0.8020224,18.41,0.45,87.61,0.10500000000000001,0,,90,,4975,68,4.576,0.015,-0.31,0.06,258.2232705,57.1977779,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1466 b",TOI1466b;TOI1466,1.87190602231,1.5731055E-05,2458766.25485783,0.002340285,1.6130211,0.17976565,0.9199999999999999,0.0864538,0.03014847,0.002957775,0.9089302433409,7.808714,2.095265,86.22085,3.975945,,,,,4435.39,,4.6014,,,,307.3965319,61.5507253,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1467 b",TOI1467b;TOI1467,5.97114713,8.608E-06,2458766.9885,0.00115,1.5784,0.053450000000000004,1.4371086,0.10899149999999999,0.0358,0.0024000000000000002,1.28164,26.89,3.41,88.98,0.585,0,,90,,3834,157,4.773,0.0075,-0.062,0.046,19.1146441,49.2331382,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1468 b",TOI1468b;TOI1468,1.8805201,2.75E-06,2458765.67755,0.00089,1.09,0.032,1.198,0.0665,0.03461,0.00096,1.1978521000000002,12.2,0.33999999999999997,87.82,0.38,0.0099,0.0115,-170,75.5,3376,44.5,4.846,0.025,-0.01,0.215,16.6538724,19.2249195,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1468 c",TOI1468c;TOI1468,15.532477,2.55E-05,2458766.9267,0.0012,1.86,0.049,2.7600000000000002,0.17,0.0526,0.0015999999999999999,2.76676,49.8,1.35,89.22,0.101,0.111,0.11699999999999999,130,86.5,3376,44.5,4.846,0.025,-0.01,0.215,16.6538724,19.2249195,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1470 b",TOI1470b;TOI1470,2.527093,3.5E-06,2458766.4702,0.0006,1.28,0.02,1.814,0.063,0.0426,0.00075,1.81476,13.05,0.14500000000000002,87.42,0.12,0.3,,,,3709,11,4.77,0.02,0,0.03,10.0891431,61.2133868,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1470 c",TOI1470c;TOI1470,18.08816,7.000000000000001E-05,2458772.176,0.0025,2.7,0.01,2.315,0.033999999999999996,0.0481,0.0004,2.3136099999999997,48.46,0.53,89.47,0.03,0.5,,,,3709,11,4.77,0.02,0,0.03,10.0891431,61.2133868,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1472 b",TOI1472b;TOI1472,6.36338574,1.1E-07,2459694.66385,2E-05,2.74,0.02,2.3686952,0.0975737,0.044,0.001,1.9359999999999997,18.565,0.0305,89.954,0.068,0.041,0.002,50.5,0.1,5100,50,4.5,0.1,0.27,0.09,14.1142611,48.6375168,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1472 c",TOI1472c;TOI1472,15.5381747,3.1E-06,2459689.93567,0.00011,2.83,0.02,1.2959999999999998,0.07200000000000001,0.036,0.001,1.2959999999999998,33.665,0.056,88.906,0.0045000000000000005,0.172,0.002,164.7,0.2,5100,50,4.5,0.1,0.27,0.09,14.1142611,48.6375168,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1478 b",TOI1478b;TOI1478,10.1802117,7.1E-06,2459066.0187,0.00031,4.131,0.041,1.0936,0.00935,0.102,0.00115,10.403999999999998,18.54,0.6499999999999999,87.63,0.25,0.055,0.032,94,23,5597,82.5,4.374,0.035500000000000004,0.078,0.069,126.4337428,-13.5595485,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
TOI-150.01,TOI150.01;TOI150,5.857487,9.3E-05,2458326.2773,0.0008749999999999999,5.12,0.195,6.4897302,0.0269651,0.0826,0.00115,6.8227600000000015,9.917,0.0955,88.09,0.8300000000000001,0.262,0.040999999999999995,,,6255,90,4.13,0.009,0.28,0.036,112.965421,-73.6060358,BJD-UTC,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1516 b",TOI1516b;TOI1516,2.056014,2E-06,2458765.325,0.0001,2.826,0.014499999999999999,17.453,0.0612207,0.1224,0.0005,14.981759999999998,6.22,0.059,90,0.4,,,,,6520,90,4.25,0.15,-0.05,0.1,340.0846204,69.5037313,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1518 b",TOI1518b;TOI1518,1.90261131,4.3E-07,2459983.791942,6.6E-05,2.395,0.008050000000000002,9.879999999999999,0.1,0.09939,0.000505,9.878372100000002,4.109,0.0205,77.626,0.097,0.01,,,,7299,99,4.136,0.011,-0.1,0.12,352.2675207,67.0348062,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-157 b",TOI157b;TOI157,2.0845435,2.3E-06,2458326.54771,0.00021500000000000002,2.14584,0.01284,12.829999999999998,0.125,0.11329,0.0005499999999999999,12.834624100000001,5.785,0.0675,82.01,0.155,0,,,,5404,68.5,4.281,0.011,0.24,0.09,73.7014398,-76.6806061,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-159 b",TOI159b;TOI159,3.7628396,3E-07,2459382.23258,9E-05,4.22,0.05,11.36,0.0001893,0.1028,0.0003,10.56784,7.43,0.06,88.5,0.5,0.24,0.035,-176,4.5,7287,71,4.23,0.01,0.3,0.01,51.7822676,-78.5498308,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
