planet_name,aliases,period_days,period_err_days,t0_bjd_tdb,t0_err_days,duration_hours,duration_err_hours,depth_ppt,depth_err_ppt,rp_rs,rp_rs_err,model_depth_ppt,a_rs,a_rs_err,inclination_deg,inclination_err_deg,ecc,ecc_err,omega_deg,omega_err_deg,stellar_teff_k,stellar_teff_err_k,stellar_logg,stellar_logg_err,stellar_feh,stellar_feh_err,ra_deg,dec_deg,time_reference,source,notes,catalogue_type,depth_source,rprs_source,geometry_source,stellar_source,exoclock_priority,exoclock_total_observations,exoclock_recent_observations,exoclock_current_oc_min,exoclock_min_telescope_inches,v_mag,r_mag,gaia_g_mag
HAT-P-13b,HATP13b,2.9162417,2.1e-07,2457007.93881,0.00013,3.32,,7.569734953222551,,0.0844,,7.569734953222551,5.8,,83.4,,0.021,,90.0,,5653.0,,4.13,,,,129.88253041666667,47.352020833333334,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,99.0,,-2.11,5.73,10.42,10.4,10.417
HAT-P-14b,HATP14b,4.62766077,3e-07,2458170.18525,0.00013,2.35,,5.153674960953092,,0.0805,,5.153674960953092,8.51,,83.77,,0.0,,90.0,,6600.0,,4.25,,,,260.11615916666665,38.242196944444444,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,61.0,,0.01,7.84,9.99,9.689,9.873
HAT-P-15b,HATP15b,10.8634511,1.3e-06,2458136.59214,0.00026,5.45,,12.366073709408454,,0.1019,,12.366073709408454,19.2,,89.1,,0.19,,90.0,,5568.0,,4.38,,,,66.24806125,39.460642222222226,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,24.0,,4.07,5.4,12.41,11.81,11.723
HAT-P-16b,HATP16b,2.77596741,1.4e-07,2457950.68753,8.8e-05,3.07,,13.220769464857064,,0.1071,,13.220769464857064,7.2,,86.6,,0.036,,90.0,,6158.0,,4.34,,,,9.57316,42.46311555555556,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,94.0,,-1.1,5.0,10.91,10.553,10.757
HAT-P-17b,HATP17b,10.33853486,4e-07,2457168.694753,5.2e-05,4.04,,18.586562590377497,,0.1238,,18.586562590377497,22.6,,89.2,,0.342,,90.0,,5246.0,,4.52,,,,324.5363795833333,30.488734722222222,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,32.0,,-0.03,5.0,10.38,10.24,10.274
HAT-P-18b,HATP18b,5.50802907,6.3e-07,2457435.98945,0.0001,2.71,,22.11451462655234,,0.1356,,22.11451462655234,16.39,,88.53,,0.0,,90.0,,4803.0,,4.57,,,,256.34644791666665,33.012483055555556,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,72.0,,0.33,6.93,12.759,12.61,12.368
HAT-P-19b,HATP19b,4.00878324,3.1e-07,2457613.059809,8.9e-05,2.87,,24.075996263000498,,0.1418,,24.075996263000498,12.2,,88.2,,0.07,,90.0,,4990.0,,4.54,,,,9.516723333333333,34.71154222222223,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,97.0,,0.31,7.43,12.901,12.82,12.557
HAT-P-1b,HATP1b,4.46530059,4.3e-07,2457145.830165,6.8e-05,2.88,,13.929423545160024,,0.11802,,13.929423545160024,9.85,,85.63,,0.0,,90.0,,5975.0,,4.38,,,,344.44518458333334,38.67509861111111,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,48.0,,-2.88,5.0,9.87,10.02,10.179
HAT-P-20b,HATP20b,2.875317895,8.6e-08,2458304.158616,4.8e-05,1.86,,18.05310770467694,,0.1284,,18.05310770467694,11.2,,86.8,,0.015,,90.0,,4595.0,,4.63,,,,111.91645291666667,24.336532777777776,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,133.0,,0.22,5.0,11.35,11.0,10.99
HAT-P-21b,HATP21b,4.12448935,7.5e-07,2458617.71445,0.00029,3.71,,10.189628850253207,,0.095,,10.189628850253207,9.6,,87.2,,0.228,,90.0,,5588.0,,4.33,,,,171.27494083333335,41.02796361111111,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,49.0,,0.33,5.82,11.46,11.71,11.558
HAT-P-22b,HATP22b,3.21223227,1.7e-07,2458800.961039,5.8e-05,2.86,,13.248034805926402,,0.1065,,13.248034805926402,8.6,,86.9,,0.016,,90.0,,5302.0,,4.36,,,,155.68163500000003,50.128350833333336,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,93.0,,1.05,5.0,9.76,9.44,9.519
HAT-P-23b,HATP23b,1.212886386,4.8e-08,2458414.512844,5.3e-05,2.19,,15.970767917489415,,0.1162,,15.970767917489415,4.55,,85.7,,0.0,,90.0,,5905.0,,4.33,,,,306.12384791666665,16.762169444444446,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,208.0,,0.15,6.21,11.94,12.27,12.174
HAT-P-24b,HATP24b,3.35524454,2e-07,2458495.05107,0.00011,3.72,,11.237470219719548,,0.097,,11.237470219719548,7.6,,88.6,,0.067,,90.0,,6373.0,,4.27,,,,108.82508083333333,14.262613611111112,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,68.0,,-2.43,5.27,11.76,11.71,11.64
HAT-P-25b,HATP25b,3.65281525,2.5e-07,2458314.62104,0.00012,2.81,,19.228132573344993,,0.1269,,19.228132573344993,10.9,,88.2,,0.023,,90.0,,5500.0,,4.48,,,,48.43540875,25.197413055555558,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,70.0,,-1.61,8.53,13.15,13.22,12.842
HAT-P-26b,HATP26b,4.2345013,3.2e-07,2457197.474633,7e-05,2.32,,6.682698579693724,,0.0737,,6.682698579693724,13.1,,88.6,,0.12,,90.0,,5079.0,,4.56,,,,213.15638708333333,4.0600325,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,70.0,,-0.25,9.35,11.76,11.56,11.464
HAT-P-27b,HATP27b,3.03957772,2.4e-07,2457645.03877,0.00014,1.68,,12.884434973988611,,0.119,,12.884434973988611,9.7,,84.7,,0.08,,90.0,,5300.0,,4.51,,,,222.7674458333333,5.947374444444445,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,75.0,,1.09,5.94,12.19,11.98,11.956
HAT-P-28b,HATP28b,3.25721269,5e-07,2458971.21837,0.0002,3.31,,15.308928623061103,,0.113,,15.308928623061103,8.4,,88.0,,0.05,,90.0,,5680.0,,4.36,,,,13.000782083333334,34.728389722222225,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,52.0,,0.57,8.59,13.03,13.24,12.872
HAT-P-29b,HATP29b,5.72336883,9.1e-07,2457589.9469,0.00022,3.9,,9.085918607831477,,0.0885,,9.085918607831477,11.6,,88.0,,0.07,,90.0,,6087.0,,4.34,,,,33.13116,51.77876722222222,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,41.0,,0.15,6.68,11.83,11.82,11.734
HAT-P-2b,HATP2b,5.63346772,4.4e-07,2459068.906048,8.3e-05,4.31,,6.078694847386434,,0.07227,,6.078694847386434,8.99,,86.72,,0.5171,,90.0,,6290.0,,4.2,,,,245.15149124999996,41.04808583333333,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,26.0,,-1.15,5.0,8.69,8.417,8.598
HAT-P-30b,HATP30b,2.81060085,1.5e-07,2458345.764417,8.8e-05,2.25,,10.964227288162043,,0.1109,,10.964227288162043,6.771,,82.7,,0.0,,90.0,,6304.0,,4.36,,,,123.94991875,5.836764444444444,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,81.0,,-1.04,5.0,10.35,10.104,10.3
HAT-P-31b,HATP31b,5.0052728,2.3e-06,2459150.9749,0.00026,4.81,,7.971840773634331,,0.08513,,7.971840773634331,9.34,,87.1,,0.245,,90.0,,6065.0,,4.26,,,,271.5377079166667,26.426663611111113,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,26.0,,-3.38,6.7,11.67,11.49,11.45
HAT-P-32b,HATP32b,2.150008096,4.8e-08,2456819.856194,3.5e-05,3.13,,26.706103353957623,,0.1489,,26.706103353957623,5.34,,89.0,,0.16,,90.0,,6207.0,,4.329,,,,31.04282291666667,46.68783611111111,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,175.0,,0.1,5.0,11.44,11.23,11.133
HAT-P-33b,HATP33b,3.474477,1.8e-07,2458508.965062,8.2e-05,4.43,,13.175325555554341,,0.1058,,13.175325555554341,6.3889,,87.2,,0.0,,90.0,,6446.0,,4.146,,,,113.18423750000001,33.83503277777778,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,68.0,,1.01,5.0,11.03,11.1,11.024
HAT-P-34b,HATP34b,5.45264797,9.3e-07,2459013.98616,0.0002,3.53,,7.505748546810964,,0.08,,7.505748546810964,9.5,,87.1,,0.44,,90.0,,6442.0,,4.21,,,,303.19536125,18.104833055555556,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,38.0,,-0.89,5.45,10.4,10.181,10.194
HAT-P-35b,HATP35b,3.64665853,6.1e-07,2458455.87507,0.00027,3.98,,10.700020677861687,,0.0954,,10.700020677861687,7.45,,87.3,,0.025,,90.0,,6096.0,,4.214,,,,123.25074416666666,4.787060277777778,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,38.0,,0.93,6.71,11.59,12.38,12.28
HAT-P-36b,HATP36b,1.327346889,6.9e-08,2458442.869734,7.4e-05,2.22,,18.8486629876492,,0.126,,18.8486629876492,4.67,,85.2,,0.063,,90.0,,5560.0,,4.36,,,,188.26627541666667,44.9153325,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,263.0,,0.85,6.21,12.15,12.27,12.093
HAT-P-37b,HATP37b,2.79744203,3.6e-07,2458310.9034,0.00017,2.36,,22.02444389705449,,0.1394,,22.02444389705449,9.19,,86.7,,0.0,,90.0,,5500.0,,4.52,,,,284.2960675,51.26912472222222,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,112.0,,-0.67,9.72,13.23,13.58,13.262
HAT-P-38b,HATP38b,4.6403274,5e-07,2457733.172866,8.8e-05,3.16,,10.05287204731542,,0.0918,,10.05287204731542,12.2,,88.3,,0.07,,90.0,,5330.0,,4.46,,,,35.383250833333335,32.24613611111111,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,42.0,,1.6,7.4,12.51,12.36,12.302
HAT-P-39b,HATP39b,3.54387378,4.3e-07,2458819.95867,0.00021,4.2,,11.465114996298652,,0.099,,11.465114996298652,6.74,,87.0,,0.0,,90.0,,6430.0,,4.17,,,,113.7582475,17.830065,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,54.0,,5.11,5.78,12.422,12.04,12.227
HAT-P-3b,HATP3b,2.899738134,9.9e-08,2457411.371104,7e-05,2.08,,12.938983488785748,,0.1063,,12.938983488785748,10.4,,87.1,,0.0,,90.0,,5185.0,,4.56,,,,206.09414124999998,48.028668333333336,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,154.0,,-1.38,5.0,11.86,11.025,11.28
